,CreateDate,url,NewsTitle,NewsNotes
175,2018-08-07T14:38:21,/news/100007538.html,住建部召开部分城市房地产工作座谈会：楼市调控不力 坚决问责,住房和城乡建设部将建立房地产市场监测体系，完善对地方房地产调控工作的评价考核机制。要严格督查，对工作不力、市场波动大、未能实现调控目标的地方坚决问责。
176,2018-08-07T14:26:54,/news/100007529.html,监管强化，PPP政府中长期支出被地方定为隐性债务,随着地方将PPP中长期支出明确为隐性债务，在遏制隐形债务增长背景下，政府付费类PPP项目将明显压缩，其他类项目也受到影响。
177,2018-08-07T14:03:12,/news/100007525.html,马骏谈疏通货币政策传导机制：应考虑进一步完善定向降准等,应考虑进一步完善定向降准和MPA的措施（如在定向降准的支持内容中加入绿色环保），加大对这些企业的再贷款、担保和贴息的力度，支持中小企业集合债的发行，适度扩大贷款抵押品范围，进一步明确资管新规的过渡期安排。
178,2018-08-07T13:58:58,/news/100007520.html,200万销量是道坎？吉利如何避免规模陷阱,汽车行业有“规模陷阱”一说。车企在进入比如50万、100万、200万乃至1000万这一特定规模之时，便会出现盘整和徘徊期。
179,2018-08-07T13:53:04,/news/100007517.html,消息称戴姆勒与北汽新能源成立合资公司，生产Smart电动车,针对合资事宜，奔驰（中国）方面暂时并未给出回复，北汽新能源则回复第一财经称并不知情。
180,2018-08-07T13:52:25,/news/100007516.html,若谷歌重返中国大陆 李彦宏称有信心再赢一次,如果谷歌决定回到中国，百度非常有信心再PK一次，再赢一次。
181,2018-08-07T13:27:59,/news/100007505.html,伊朗央行：将实施一系列放松外汇管制措施,伊通社援引伊朗央行行长赫马蒂的话说，央行将实行有管理的浮动汇率制度，但浮动汇率并不意味着没有监管，央行不会直接干预汇率，但会通过货币手段进行调控。赫马蒂表示，新措施显现伊朗应对美国制裁的自信。
182,2018-08-07T13:02:15,/news/100007497.html,高压监管下还剩多少银行“影子”,今年以来实际社融增速放缓速度要远远快于央行统计数据。作为社会融资的组成部分，影子银行规模的下降将导致整体社会融资规模增速放缓。
183,2018-08-07T12:48:31,/news/100007496.html,深度|百花村与张孝清之战：是引狼入室，还是卸磨杀驴？,作为上市公司总经理的张孝清，已经被上市公司抛弃。
184,2018-08-07T12:34:32,/news/100007492.html,伊朗总统：美国要谈判应拿出诚意,鲁哈尼说，伊朗人民团结一致，将挫败美国的制裁措施。美国无论过去、现在，还是将来，都无法通过这种方式让伊朗人民屈服。
185,2018-08-07T12:12:10,/news/100007481.html,专访巴曙松：资管新规微调十分必要，金融基础设施建设需加快,巴曙松认为，在不违反现有大方向的基础上，就实施的进度、力度、范围进行适应性的微调也是必要的。
186,2018-08-07T11:48:01,/news/100007471.html,常纪文：加强环保中介技术服务机构信用管理丨诚信建设万里行,预计在未来的两到三年内，环境保护中介技术服务行业在竞争中因为服务质量和服务能力两个方面的挑战，将面临大洗牌。
187,2018-08-07T11:46:20,/news/100007470.html,华铭智能遭发函关注，实控人披露增持计划后仅增持2万股,请核实说明张亮先生是否违反了诚实守信原则，增持计划是否存在虚假或误导性陈述，是否存在炒作股价的情形，是否损害中小投资者利益。
188,2018-08-07T11:44:43,/news/100007469.html,中字头概念强势领涨，A股迎来“深V”反转,周二沪深两市股指震荡回升，中字头概念盘中强势领涨，带动上证综指反弹，指数涨逾1%。深圳市场同样表现强势，创业板指止跌回升涨近2%。
189,2018-08-07T11:41:33,/news/100007468.html,上海改革开放40周年｜友邦中国：“出生”在上海的中国首家外资寿险站上新起点,友邦中国区CEO张晓宇在日前接受第一财经专访时表示，友邦一直期盼能够在中国大陆进一步扩展其经营地区，期待进一步开放实施细则的公布，并且也在积极准备。
190,2018-08-07T11:31:56,/news/100007466.html,伍戈：我国经常账户不会持续逆差,当前海外经济景气度仍处高位震荡，叠加前期人民币贬值的滞后作用，下半年我国出口基本面并不悲观。
191,2018-08-07T10:23:08,/news/100007432.html,中国恒大涨逾10%，上半年净利超520亿,恒大去年上半年净利润为231亿，核心业务利润为273亿，据此估算其今年上半年税后净利润超520亿，核心业务利润超546亿。
192,2018-08-07T08:46:39,/news/100007390.html,发改委调研基建投融资，关注中西部水泥龙头,"发改委赴河南、湖北、江西开展基础设施投融资实地调研，关注中西部基础设施建设
"
193,2018-08-07T08:37:18,/news/100007377.html,二季度全球芯片销售大涨，关注龙头企业,二季度全球芯片销售额1179亿美元，同比大涨20%
194,2018-08-07T08:36:36,/news/100007376.html,首批养老目标基金获批，或以长期投资引领市场,"对当下的A股市场来说，算不上直接利好，但不可否认，养老金是最好的长期投资品种，如果想提高养老金的投资回报率，最大的诀窍就是“做股东”
"
195,2018-08-07T08:21:01,/news/100007371.html,应对美对伊朗制裁冲击　欧盟将实施最新反制裁条例,欧盟委员会6日宣布，在美国重启对伊朗非能源领域制裁之际，欧盟最新反制裁条例将于7日生效，以保护与伊朗开展合法业务的欧洲公司免受美国域外制裁影响。
196,2018-08-07T07:44:05,/news/100007362.html,场内资金套现欲望较强，后市仍面临较大不确定性,"机构认为，近期投资者观望情绪浓重，场内资金离场欲望依然较强，后市股指运行仍面临较大不确定性。预计沪指或继续考验2691点支撑，此时不建议盲目进场抄底。
"
197,2018-08-07T00:23:54,/news/100007341.html,土耳其央行入场救市无效，里拉加速跳水再创历史新低,土耳其央行宣布调整外汇准备金政策以扩大市场外汇供应，市场反应冷淡，里拉汇率小幅反弹后再次加速跳水刷新历史低点。
198,2018-08-06T19:31:05,/news/100007186.html,农夫山泉董秘周力否认IPO，称无上市计划，只是接受例行辅导,据悉，这并非农夫山泉首次否认上市事宜，但多名金融业内人士向第一财经记者表示，上述辅导报告来源是证监局网站，基本可以确认公司在走IPO流程。
199,2018-08-07T10:52:00,/news/100007447.html,离世界百强更近了！恒大发最强盈喜净利超 520亿,今年上半年，恒大实现销售 3041.8亿，同比大增 24.6%，多家投行预计恒大全年销售将突破6000亿，强劲的销售为恒大利润持续高增长提供有力保证，而盈利也没有让投资者失望。
200,2018-08-06T23:34:18,/news/100007338.html,资金面持续宽松，市场利率下行空间有限,目前市场上流动性充裕，资金压力较小，冲击因素相对可控。资金利率水平将维持在低位震荡，但无进一步大幅下行空间。
201,2018-08-06T23:27:24,/news/100007334.html,部委地方落实下半年经济工作，稳预期防风险是关键词,第一财经记者发现，稳预期和防范风险被多次提及，而且成为部署下半年宏观经济政策的着力点。
202,2018-08-06T23:07:21,/news/100007328.html,三天亏10多亿！台积电中毒“想哭”，连累苹果发新品,台积电是苹果新一代A12处理器的独家供货商，而苹果公司今秋的重磅新品发布会在即，能否如期出货也是一大考验。
203,2018-08-06T22:59:32,/news/100007325.html,上交所：风险警示股票盘中换手率达30%的可临时停牌,一、《管理办法》第八条第二款修改为：“风险警示股票盘中换手率达到或超过30%的，属于异常波动，本所可以根据市场需要，对其实施盘中临时停牌，停牌时间持续至当日14:57。”
204,2018-08-06T22:56:00,/news/100007322.html,上交所：新股上市首日盘中成交价涨跌超过20%的不再实施临停,新股上市首日连续竞价阶段，盘中成交价格较当日开盘价首次上涨或下跌超过10%的，本所对其实施盘中临时停牌；盘中成交价格较当日开盘价上涨或下跌超过20%的，本所不再对其实施盘中临时停牌。
205,2018-08-06T22:55:50,/news/100007321.html,美国宣布将于7日起重启对伊朗非能源领域制裁,美国政府高级官员宣布，美国将于７日起重启对伊朗金融、金属、矿产、汽车等一系列非能源领域制裁。
206,2018-08-06T22:38:07,/news/100007318.html,上交所调整收盘交易机制：最后三分钟集合竞价 不可撤单,收盘交易机制及相关调整将自2018年8月20日起实施。
207,2018-08-06T22:19:35,/news/100007303.html,为何成都被国际权威智库排名全球大都市前三？,在中国大城市大量进军世界城市的过程中，成都成为表现最为耀眼的城市。
208,2018-08-06T22:19:32,/news/100007302.html,库克： 万亿市值公司缔造者 | 人物,库克总是时刻让自己保持危机感。他曾把苹果的管理与奶制品行业做对比：“如果过了新鲜期，那么你的产品就有问题了。”
209,2018-08-06T22:14:30,/news/100007295.html,全球车企冠亚易位，雷诺-日产-三菱拼团胜大众,雷诺-日产-三菱联盟公布了其2018年上半年销量数据，联盟以553.9万辆的成绩坐上全球车企销量冠军宝座。
210,2018-08-06T22:14:01,/news/100007293.html,东风、一汽、长安抱团， 上汽以一敌三,在汽车产业朝电动化、智能化、互联化和共享化转型过程中，一汽、东风和长安越走越近。
211,2018-08-06T22:13:12,/news/100007292.html,腾讯、网易夹缝中的游戏第二梯队,如今国内的游戏产业已经进入非常成熟的时刻，红海市场流量不够，竞争非常惨烈。
212,2018-08-06T22:12:10,/news/100007291.html,电商平台迎战后流量时代丨滴水成海,"过去数年，借助6·18、双11等促销活动，阿里、京东等电商平台的GMV(GrossMerchandiseVolume,网站成交金额)高速飙升，而今这种状况正悄然发生着改变。"
213,2018-08-06T22:04:33,/news/100007280.html,境外空头头寸克制，资本项下流入将成人民币汇率关键,对冲基金看空人民币的偏好比起2015、2016年时克制，有些在6.75左右点位已获利了结。未来资本项下的资金流入可能成为人民币汇率的关键变量。
214,2018-08-06T21:59:05,/news/100007277.html,分级基金最后一轮下折狂潮显现？,现存的140只分级基金中，设有的下折阈值主要有0.45元、0.4元、0.3元、0.27元、0.25元、0.2元、0.15元7档。
215,2018-08-06T21:58:31,/news/100007276.html,14只养老目标基金拿到“准生证” 公募基金服务第三支柱启程,8月6日晚间，证监会最新公布的消息显示，首批14只养老目标基金已经获批，代表着基金业历史上首批养老目标基金出炉。
